parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
r82832_k0	r82832_k0	log10	-3	5		1			0
r82833_k_DrugTargetInteraction	r82833_k_DrugTargetInteraction	log10	-3	5		1			0
r82833_kd_DrugTargetInteraction	r82833_kd_DrugTargetInteraction	log10	-3	5		1			0
r82834_k0	r82834_k0	log10	-3	5		1			0
r82837_k_DrugTargetInteraction	r82837_k_DrugTargetInteraction	log10	-3	5		1			0
r82837_kd_DrugTargetInteraction	r82837_kd_DrugTargetInteraction	log10	-3	5		1			0
r82838_k0	r82838_k0	log10	-3	5		1			0
r8295_k0	r8295_k0	log10	-3	5		1			0
r8296_k0	r8296_k0	log10	-3	5		1			0
r8297_k0	r8297_k0	log10	-3	5		1			0
r8298_k0	r8298_k0	log10	-3	5		1			0
r8299_k0	r8299_k0	log10	-3	5		1			0
r8300_k0	r8300_k0	log10	-3	5		1			0
r8301_k0	r8301_k0	log10	-3	5		1			0
r8302_k0	r8302_k0	log10	-3	5		1			0
r8303_k0	r8303_k0	log10	-3	5		1			0
r8304_k0	r8304_k0	log10	-3	5		1			0
r8305_k0	r8305_k0	log10	-3	5		1			0
r8306_k0	r8306_k0	log10	-3	5		1			0
r8307_k0	r8307_k0	log10	-3	5		1			0
r8308_k0	r8308_k0	log10	-3	5		1			0
r8309_k0	r8309_k0	log10	-3	5		1			0
r8310_k0	r8310_k0	log10	-3	5		1			0
r8311_k0	r8311_k0	log10	-3	5		1			0
r8313_k0	r8313_k0	log10	-3	5		1			0
r8314_k0	r8314_k0	log10	-3	5		1			0
r8315_k0	r8315_k0	log10	-3	5		1			0
r8316_k0	r8316_k0	log10	-3	5		1			0
r8317_k0	r8317_k0	log10	-3	5		1			0
r8318_k0	r8318_k0	log10	-3	5		1			0
r8319_k0	r8319_k0	log10	-3	5		1			0
r8320_k0	r8320_k0	log10	-3	5		1			0
r8321_k0	r8321_k0	log10	-3	5		1			0
r8322_k0	r8322_k0	log10	-3	5		1			0
r8323_k0	r8323_k0	log10	-3	5		1			0
r8324_k0	r8324_k0	log10	-3	5		1			0
r8325_k0	r8325_k0	log10	-3	5		1			0
r8325_kd	r8325_kd	log10	-3	5		1			0
r8326_k0	r8326_k0	log10	-3	5		1			0
r8326_kd	r8326_kd	log10	-3	5		1			0
r8327_k0	r8327_k0	log10	-3	5		1			0
r8327_kd	r8327_kd	log10	-3	5		1			0
r8328_k0	r8328_k0	log10	-3	5		1			0
r8328_kd	r8328_kd	log10	-3	5		1			0
r8329_k0	r8329_k0	log10	-3	5		1			0
r8329_kd	r8329_kd	log10	-3	5		1			0
r8330_k0	r8330_k0	log10	-3	5		1			0
r8330_kd	r8330_kd	log10	-3	5		1			0
r8331_k0	r8331_k0	log10	-3	5		1			0
r8331_kd	r8331_kd	log10	-3	5		1			0
r8335_k0	r8335_k0	log10	-3	5		1			0
r8336_k0	r8336_k0	log10	-3	5		1			0
r8344_k0	r8344_k0	log10	-3	5		1			0
r8345_k0	r8345_k0	log10	-3	5		1			0
r8346_k0	r8346_k0	log10	-3	5		1			0
r8358_k0	r8358_k0	log10	-3	5		1			0
r8359_k0	r8359_k0	log10	-3	5		1			0
r8359_kE1	r8359_kE1	log10	-3	5		1			0
r8360_k0	r8360_k0	log10	-3	5		1			0
r8387_kE3	r8387_kE3	log10	-3	5		1			0
r8387_kE2	r8387_kE2	log10	-3	5		1			0
r8387_kE1	r8387_kE1	log10	-3	5		1			0
r8388_k0	r8388_k0	log10	-3	5		1			0
r8388_kd	r8388_kd	log10	-3	5		1			0
r85355_k_DrugTranslocation	r85355_k_DrugTranslocation	log10	-3	5		1			0
r85355_kd_DrugTranslocation	r85355_kd_DrugTranslocation	log10	-3	5		1			0
r85356_k_DrugTargetInteraction	r85356_k_DrugTargetInteraction	log10	-3	5		1			0
r85356_kd_DrugTargetInteraction	r85356_kd_DrugTargetInteraction	log10	-3	5		1			0
r85357_k0	r85357_k0	log10	-3	5		1			0
r85358_k_DrugTargetInteraction	r85358_k_DrugTargetInteraction	log10	-3	5		1			0
r85358_kd_DrugTargetInteraction	r85358_kd_DrugTargetInteraction	log10	-3	5		1			0
r85359_k0	r85359_k0	log10	-3	5		1			0
r856_k_GeneSpecificScaling	r856_k_GeneSpecificScaling	log10	-3	5		1			0
r856_k_RPKM2protein	r856_k_RPKM2protein	log10	-3	5		1			0
r857_k0	r857_k0	log10	-3	5		1			0
r85815_k_DrugTranslocation	r85815_k_DrugTranslocation	log10	-3	5		1			0
r85815_kd_DrugTranslocation	r85815_kd_DrugTranslocation	log10	-3	5		1			0
r85828_k_DrugTargetInteraction	r85828_k_DrugTargetInteraction	log10	-3	5		1			0
r85828_kd_DrugTargetInteraction	r85828_kd_DrugTargetInteraction	log10	-3	5		1			0
r85829_k0	r85829_k0	log10	-3	5		1			0
r85845_k0	r85845_k0	log10	-3	5		1			0
r85918_k_DrugTargetInteraction	r85918_k_DrugTargetInteraction	log10	-3	5		1			0
r85918_kd_DrugTargetInteraction	r85918_kd_DrugTargetInteraction	log10	-3	5		1			0
r85919_k0	r85919_k0	log10	-3	5		1			0
r85930_k_DrugTargetInteraction	r85930_k_DrugTargetInteraction	log10	-3	5		1			0
r85930_kd_DrugTargetInteraction	r85930_kd_DrugTargetInteraction	log10	-3	5		1			0
r85931_k0	r85931_k0	log10	-3	5		1			0
r8644_k_GeneSpecificScaling	r8644_k_GeneSpecificScaling	log10	-3	5		1			0
r8644_k_RPKM2protein	r8644_k_RPKM2protein	log10	-3	5		1			0
r8645_k0	r8645_k0	log10	-3	5		1			0
r8650_k0	r8650_k0	log10	-3	5		1			0
r8650_kd	r8650_kd	log10	-3	5		1			0
r8651_k0	r8651_k0	log10	-3	5		1			0
r8654_kE1	r8654_kE1	log10	-3	5		1			0
r8654_kd	r8654_kd	log10	-3	5		1			0
r8655_kE1	r8655_kE1	log10	-3	5		1			0
r8655_kd	r8655_kd	log10	-3	5		1			0
r8656_kE1	r8656_kE1	log10	-3	5		1			0
r8656_kd	r8656_kd	log10	-3	5		1			0
r8657_kE1	r8657_kE1	log10	-3	5		1			0
r8657_kd	r8657_kd	log10	-3	5		1			0
r8658_k0	r8658_k0	log10	-3	5		1			0
r8658_kd	r8658_kd	log10	-3	5		1			0
r8660_k0	r8660_k0	log10	-3	5		1			0
r8662_k_GeneSpecificScaling	r8662_k_GeneSpecificScaling	log10	-3	5		1			0
r8662_k_RPKM2protein	r8662_k_RPKM2protein	log10	-3	5		1			0
r8663_k0	r8663_k0	log10	-3	5		1			0
r8664_k0	r8664_k0	log10	-3	5		1			0
r8664_kd	r8664_kd	log10	-3	5		1			0
r8665_k0	r8665_k0	log10	-3	5		1			0
r8669_k0	r8669_k0	log10	-3	5		1			0
r8669_kd	r8669_kd	log10	-3	5		1			0
r8672_k0	r8672_k0	log10	-3	5		1			0
r8672_kd	r8672_kd	log10	-3	5		1			0
r87163_k_DrugTranslocation	r87163_k_DrugTranslocation	log10	-3	5		1			0
r87163_kd_DrugTranslocation	r87163_kd_DrugTranslocation	log10	-3	5		1			0
r87164_k_DrugTargetInteraction	r87164_k_DrugTargetInteraction	log10	-3	5		1			0
r87164_kd_DrugTargetInteraction	r87164_kd_DrugTargetInteraction	log10	-3	5		1			0
r87165_k0	r87165_k0	log10	-3	5		1			0
r87166_k_DrugTargetInteraction	r87166_k_DrugTargetInteraction	log10	-3	5		1			0
r87166_kd_DrugTargetInteraction	r87166_kd_DrugTargetInteraction	log10	-3	5		1			0
r87167_k0	r87167_k0	log10	-3	5		1			0
r87168_k_DrugTargetInteraction	r87168_k_DrugTargetInteraction	log10	-3	5		1			0
r87168_kd_DrugTargetInteraction	r87168_kd_DrugTargetInteraction	log10	-3	5		1			0
r87169_k0	r87169_k0	log10	-3	5		1			0
r87172_k_DrugTargetInteraction	r87172_k_DrugTargetInteraction	log10	-3	5		1			0
r87172_kd_DrugTargetInteraction	r87172_kd_DrugTargetInteraction	log10	-3	5		1			0
r87173_k0	r87173_k0	log10	-3	5		1			0
r87174_k_DrugTargetInteraction	r87174_k_DrugTargetInteraction	log10	-3	5		1			0
r87174_kd_DrugTargetInteraction	r87174_kd_DrugTargetInteraction	log10	-3	5		1			0
r87175_k0	r87175_k0	log10	-3	5		1			0
r87176_k_DrugTargetInteraction	r87176_k_DrugTargetInteraction	log10	-3	5		1			0
r87176_kd_DrugTargetInteraction	r87176_kd_DrugTargetInteraction	log10	-3	5		1			0
r87177_k0	r87177_k0	log10	-3	5		1			0
r87178_k_DrugTargetInteraction	r87178_k_DrugTargetInteraction	log10	-3	5		1			0
r87178_kd_DrugTargetInteraction	r87178_kd_DrugTargetInteraction	log10	-3	5		1			0
r87179_k0	r87179_k0	log10	-3	5		1			0
r87182_k_DrugTargetInteraction	r87182_k_DrugTargetInteraction	log10	-3	5		1			0
r87182_kd_DrugTargetInteraction	r87182_kd_DrugTargetInteraction	log10	-3	5		1			0
r87183_k0	r87183_k0	log10	-3	5		1			0
r87184_k_DrugTargetInteraction	r87184_k_DrugTargetInteraction	log10	-3	5		1			0
r87184_kd_DrugTargetInteraction	r87184_kd_DrugTargetInteraction	log10	-3	5		1			0
r87185_k0	r87185_k0	log10	-3	5		1			0
r87186_k_DrugTargetInteraction	r87186_k_DrugTargetInteraction	log10	-3	5		1			0
r87186_kd_DrugTargetInteraction	r87186_kd_DrugTargetInteraction	log10	-3	5		1			0
r87187_k0	r87187_k0	log10	-3	5		1			0
r87188_k_DrugTargetInteraction	r87188_k_DrugTargetInteraction	log10	-3	5		1			0
r87188_kd_DrugTargetInteraction	r87188_kd_DrugTargetInteraction	log10	-3	5		1			0
r87189_k0	r87189_k0	log10	-3	5		1			0
r87190_k_DrugTargetInteraction	r87190_k_DrugTargetInteraction	log10	-3	5		1			0
r87190_kd_DrugTargetInteraction	r87190_kd_DrugTargetInteraction	log10	-3	5		1			0
r87191_k0	r87191_k0	log10	-3	5		1			0
r87192_k_DrugTargetInteraction	r87192_k_DrugTargetInteraction	log10	-3	5		1			0
r87192_kd_DrugTargetInteraction	r87192_kd_DrugTargetInteraction	log10	-3	5		1			0
r87193_k0	r87193_k0	log10	-3	5		1			0
r87194_k_DrugTargetInteraction	r87194_k_DrugTargetInteraction	log10	-3	5		1			0
r87194_kd_DrugTargetInteraction	r87194_kd_DrugTargetInteraction	log10	-3	5		1			0
r87195_k0	r87195_k0	log10	-3	5		1			0
r87196_k_DrugTargetInteraction	r87196_k_DrugTargetInteraction	log10	-3	5		1			0
r87196_kd_DrugTargetInteraction	r87196_kd_DrugTargetInteraction	log10	-3	5		1			0
r87197_k0	r87197_k0	log10	-3	5		1			0
r87202_k_DrugTargetInteraction	r87202_k_DrugTargetInteraction	log10	-3	5		1			0
r87202_kd_DrugTargetInteraction	r87202_kd_DrugTargetInteraction	log10	-3	5		1			0
r87203_k0	r87203_k0	log10	-3	5		1			0
r87204_k_DrugTargetInteraction	r87204_k_DrugTargetInteraction	log10	-3	5		1			0
r87204_kd_DrugTargetInteraction	r87204_kd_DrugTargetInteraction	log10	-3	5		1			0
r87205_k0	r87205_k0	log10	-3	5		1			0
r87212_k_DrugTargetInteraction	r87212_k_DrugTargetInteraction	log10	-3	5		1			0
r87212_kd_DrugTargetInteraction	r87212_kd_DrugTargetInteraction	log10	-3	5		1			0
r87213_k0	r87213_k0	log10	-3	5		1			0
r87266_k_DrugTranslocation	r87266_k_DrugTranslocation	log10	-3	5		1			0
r87266_kd_DrugTranslocation	r87266_kd_DrugTranslocation	log10	-3	5		1			0
r87269_k_DrugTargetInteraction	r87269_k_DrugTargetInteraction	log10	-3	5		1			0
r87269_kd_DrugTargetInteraction	r87269_kd_DrugTargetInteraction	log10	-3	5		1			0
r87270_k0	r87270_k0	log10	-3	5		1			0
r87287_k_DrugTargetInteraction	r87287_k_DrugTargetInteraction	log10	-3	5		1			0
r87287_kd_DrugTargetInteraction	r87287_kd_DrugTargetInteraction	log10	-3	5		1			0
r87288_k0	r87288_k0	log10	-3	5		1			0
r87329_k_DrugTargetInteraction	r87329_k_DrugTargetInteraction	log10	-3	5		1			0
r87329_kd_DrugTargetInteraction	r87329_kd_DrugTargetInteraction	log10	-3	5		1			0
r87330_k0	r87330_k0	log10	-3	5		1			0
r87355_k_DrugTargetInteraction	r87355_k_DrugTargetInteraction	log10	-3	5		1			0
r87355_kd_DrugTargetInteraction	r87355_kd_DrugTargetInteraction	log10	-3	5		1			0
r87356_k0	r87356_k0	log10	-3	5		1			0
r87367_k_DrugTargetInteraction	r87367_k_DrugTargetInteraction	log10	-3	5		1			0
r87367_kd_DrugTargetInteraction	r87367_kd_DrugTargetInteraction	log10	-3	5		1			0
r87368_k0	r87368_k0	log10	-3	5		1			0
r89337_k_DrugTranslocation	r89337_k_DrugTranslocation	log10	-3	5		1			0
r89337_kd_DrugTranslocation	r89337_kd_DrugTranslocation	log10	-3	5		1			0
r89342_k_DrugTargetInteraction	r89342_k_DrugTargetInteraction	log10	-3	5		1			0
r89342_kd_DrugTargetInteraction	r89342_kd_DrugTargetInteraction	log10	-3	5		1			0
r89343_k0	r89343_k0	log10	-3	5		1			0
r89344_k_DrugTargetInteraction	r89344_k_DrugTargetInteraction	log10	-3	5		1			0
r89344_kd_DrugTargetInteraction	r89344_kd_DrugTargetInteraction	log10	-3	5		1			0
r89345_k0	r89345_k0	log10	-3	5		1			0
r89346_k_DrugTargetInteraction	r89346_k_DrugTargetInteraction	log10	-3	5		1			0
r89346_kd_DrugTargetInteraction	r89346_kd_DrugTargetInteraction	log10	-3	5		1			0
r89347_k0	r89347_k0	log10	-3	5		1			0
r89348_k_DrugTargetInteraction	r89348_k_DrugTargetInteraction	log10	-3	5		1			0
r89348_kd_DrugTargetInteraction	r89348_kd_DrugTargetInteraction	log10	-3	5		1			0
r89349_k0	r89349_k0	log10	-3	5		1			0
r89352_k_DrugTargetInteraction	r89352_k_DrugTargetInteraction	log10	-3	5		1			0
r89352_kd_DrugTargetInteraction	r89352_kd_DrugTargetInteraction	log10	-3	5		1			0
r89353_k0	r89353_k0	log10	-3	5		1			0
r89360_k_DrugTargetInteraction	r89360_k_DrugTargetInteraction	log10	-3	5		1			0
r89360_kd_DrugTargetInteraction	r89360_kd_DrugTargetInteraction	log10	-3	5		1			0
r89361_k0	r89361_k0	log10	-3	5		1			0
r89366_k_DrugTargetInteraction	r89366_k_DrugTargetInteraction	log10	-3	5		1			0
r89366_kd_DrugTargetInteraction	r89366_kd_DrugTargetInteraction	log10	-3	5		1			0
r89367_k0	r89367_k0	log10	-3	5		1			0
r89368_k_DrugTargetInteraction	r89368_k_DrugTargetInteraction	log10	-3	5		1			0
r89368_kd_DrugTargetInteraction	r89368_kd_DrugTargetInteraction	log10	-3	5		1			0
r89369_k0	r89369_k0	log10	-3	5		1			0
r89370_k_DrugTargetInteraction	r89370_k_DrugTargetInteraction	log10	-3	5		1			0
r89370_kd_DrugTargetInteraction	r89370_kd_DrugTargetInteraction	log10	-3	5		1			0
r89371_k0	r89371_k0	log10	-3	5		1			0
r89374_k_DrugTargetInteraction	r89374_k_DrugTargetInteraction	log10	-3	5		1			0
r89374_kd_DrugTargetInteraction	r89374_kd_DrugTargetInteraction	log10	-3	5		1			0
r89375_k0	r89375_k0	log10	-3	5		1			0
r89376_k_DrugTargetInteraction	r89376_k_DrugTargetInteraction	log10	-3	5		1			0
r89376_kd_DrugTargetInteraction	r89376_kd_DrugTargetInteraction	log10	-3	5		1			0
r89377_k0	r89377_k0	log10	-3	5		1			0
r89384_k_DrugTargetInteraction	r89384_k_DrugTargetInteraction	log10	-3	5		1			0
r89384_kd_DrugTargetInteraction	r89384_kd_DrugTargetInteraction	log10	-3	5		1			0
r89385_k0	r89385_k0	log10	-3	5		1			0
r89390_k_DrugTargetInteraction	r89390_k_DrugTargetInteraction	log10	-3	5		1			0
r89390_kd_DrugTargetInteraction	r89390_kd_DrugTargetInteraction	log10	-3	5		1			0
r89391_k0	r89391_k0	log10	-3	5		1			0
r89400_k_DrugTargetInteraction	r89400_k_DrugTargetInteraction	log10	-3	5		1			0
r89400_kd_DrugTargetInteraction	r89400_kd_DrugTargetInteraction	log10	-3	5		1			0
r89401_k0	r89401_k0	log10	-3	5		1			0
r89402_k_DrugTargetInteraction	r89402_k_DrugTargetInteraction	log10	-3	5		1			0
r89402_kd_DrugTargetInteraction	r89402_kd_DrugTargetInteraction	log10	-3	5		1			0
r89403_k0	r89403_k0	log10	-3	5		1			0
r89416_k_DrugTargetInteraction	r89416_k_DrugTargetInteraction	log10	-3	5		1			0
r89416_kd_DrugTargetInteraction	r89416_kd_DrugTargetInteraction	log10	-3	5		1			0
r89417_k0	r89417_k0	log10	-3	5		1			0
r89422_k_DrugTargetInteraction	r89422_k_DrugTargetInteraction	log10	-3	5		1			0
r89422_kd_DrugTargetInteraction	r89422_kd_DrugTargetInteraction	log10	-3	5		1			0
r89423_k0	r89423_k0	log10	-3	5		1			0
r89424_k_DrugTargetInteraction	r89424_k_DrugTargetInteraction	log10	-3	5		1			0
r89424_kd_DrugTargetInteraction	r89424_kd_DrugTargetInteraction	log10	-3	5		1			0
r89425_k0	r89425_k0	log10	-3	5		1			0
r89426_k_DrugTargetInteraction	r89426_k_DrugTargetInteraction	log10	-3	5		1			0
r89426_kd_DrugTargetInteraction	r89426_kd_DrugTargetInteraction	log10	-3	5		1			0
r89427_k0	r89427_k0	log10	-3	5		1			0
r89428_k_DrugTargetInteraction	r89428_k_DrugTargetInteraction	log10	-3	5		1			0
r89428_kd_DrugTargetInteraction	r89428_kd_DrugTargetInteraction	log10	-3	5		1			0
r89429_k0	r89429_k0	log10	-3	5		1			0
r89438_k_DrugTargetInteraction	r89438_k_DrugTargetInteraction	log10	-3	5		1			0
r89438_kd_DrugTargetInteraction	r89438_kd_DrugTargetInteraction	log10	-3	5		1			0
r89439_k0	r89439_k0	log10	-3	5		1			0
r89440_k_DrugTargetInteraction	r89440_k_DrugTargetInteraction	log10	-3	5		1			0
r89440_kd_DrugTargetInteraction	r89440_kd_DrugTargetInteraction	log10	-3	5		1			0
r89441_k0	r89441_k0	log10	-3	5		1			0
r89444_k_DrugTargetInteraction	r89444_k_DrugTargetInteraction	log10	-3	5		1			0
r89444_kd_DrugTargetInteraction	r89444_kd_DrugTargetInteraction	log10	-3	5		1			0
r89445_k0	r89445_k0	log10	-3	5		1			0
r89446_k_DrugTargetInteraction	r89446_k_DrugTargetInteraction	log10	-3	5		1			0
r89446_kd_DrugTargetInteraction	r89446_kd_DrugTargetInteraction	log10	-3	5		1			0
r89447_k0	r89447_k0	log10	-3	5		1			0
r89448_k_DrugTargetInteraction	r89448_k_DrugTargetInteraction	log10	-3	5		1			0
r89448_kd_DrugTargetInteraction	r89448_kd_DrugTargetInteraction	log10	-3	5		1			0
r89449_k0	r89449_k0	log10	-3	5		1			0
r89450_k_DrugTargetInteraction	r89450_k_DrugTargetInteraction	log10	-3	5		1			0
r89450_kd_DrugTargetInteraction	r89450_kd_DrugTargetInteraction	log10	-3	5		1			0
r89451_k0	r89451_k0	log10	-3	5		1			0
r89452_k_DrugTargetInteraction	r89452_k_DrugTargetInteraction	log10	-3	5		1			0
r89452_kd_DrugTargetInteraction	r89452_kd_DrugTargetInteraction	log10	-3	5		1			0
r89453_k0	r89453_k0	log10	-3	5		1			0
r89454_k_DrugTargetInteraction	r89454_k_DrugTargetInteraction	log10	-3	5		1			0
r89454_kd_DrugTargetInteraction	r89454_kd_DrugTargetInteraction	log10	-3	5		1			0
r89455_k0	r89455_k0	log10	-3	5		1			0
r89460_k_DrugTargetInteraction	r89460_k_DrugTargetInteraction	log10	-3	5		1			0
r89460_kd_DrugTargetInteraction	r89460_kd_DrugTargetInteraction	log10	-3	5		1			0
r89461_k0	r89461_k0	log10	-3	5		1			0
r89472_k_DrugTargetInteraction	r89472_k_DrugTargetInteraction	log10	-3	5		1			0
r89472_kd_DrugTargetInteraction	r89472_kd_DrugTargetInteraction	log10	-3	5		1			0
r89473_k0	r89473_k0	log10	-3	5		1			0
r89496_k_DrugTargetInteraction	r89496_k_DrugTargetInteraction	log10	-3	5		1			0
r89496_kd_DrugTargetInteraction	r89496_kd_DrugTargetInteraction	log10	-3	5		1			0
r89497_k0	r89497_k0	log10	-3	5		1			0
r89498_k_DrugTargetInteraction	r89498_k_DrugTargetInteraction	log10	-3	5		1			0
r89498_kd_DrugTargetInteraction	r89498_kd_DrugTargetInteraction	log10	-3	5		1			0
r89499_k0	r89499_k0	log10	-3	5		1			0
r89508_k_DrugTargetInteraction	r89508_k_DrugTargetInteraction	log10	-3	5		1			0
r89508_kd_DrugTargetInteraction	r89508_kd_DrugTargetInteraction	log10	-3	5		1			0
r89509_k0	r89509_k0	log10	-3	5		1			0
r89520_k_DrugTargetInteraction	r89520_k_DrugTargetInteraction	log10	-3	5		1			0
r89520_kd_DrugTargetInteraction	r89520_kd_DrugTargetInteraction	log10	-3	5		1			0
r89521_k0	r89521_k0	log10	-3	5		1			0
r89558_k_DrugTargetInteraction	r89558_k_DrugTargetInteraction	log10	-3	5		1			0
r89558_kd_DrugTargetInteraction	r89558_kd_DrugTargetInteraction	log10	-3	5		1			0
r89559_k0	r89559_k0	log10	-3	5		1			0
r89560_k_DrugTargetInteraction	r89560_k_DrugTargetInteraction	log10	-3	5		1			0
r89560_kd_DrugTargetInteraction	r89560_kd_DrugTargetInteraction	log10	-3	5		1			0
r89561_k0	r89561_k0	log10	-3	5		1			0
r89562_k_DrugTargetInteraction	r89562_k_DrugTargetInteraction	log10	-3	5		1			0
r89562_kd_DrugTargetInteraction	r89562_kd_DrugTargetInteraction	log10	-3	5		1			0
r89563_k0	r89563_k0	log10	-3	5		1			0
r89564_k_DrugTargetInteraction	r89564_k_DrugTargetInteraction	log10	-3	5		1			0
r89564_kd_DrugTargetInteraction	r89564_kd_DrugTargetInteraction	log10	-3	5		1			0
r89565_k0	r89565_k0	log10	-3	5		1			0
r89566_k_DrugTargetInteraction	r89566_k_DrugTargetInteraction	log10	-3	5		1			0
r89566_kd_DrugTargetInteraction	r89566_kd_DrugTargetInteraction	log10	-3	5		1			0
r89567_k0	r89567_k0	log10	-3	5		1			0
r89582_k_DrugTargetInteraction	r89582_k_DrugTargetInteraction	log10	-3	5		1			0
r89582_kd_DrugTargetInteraction	r89582_kd_DrugTargetInteraction	log10	-3	5		1			0
r89583_k0	r89583_k0	log10	-3	5		1			0
r928_k_GeneSpecificScaling	r928_k_GeneSpecificScaling	log10	-3	5		1			0
r928_k_RPKM2protein	r928_k_RPKM2protein	log10	-3	5		1			0
r929_k0	r929_k0	log10	-3	5		1			0
r9293_k0	r9293_k0	log10	-3	5		1			0
r9294_k0	r9294_k0	log10	-3	5		1			0
r931_k_GeneSpecificScaling	r931_k_GeneSpecificScaling	log10	-3	5		1			0
r931_k_RPKM2protein	r931_k_RPKM2protein	log10	-3	5		1			0
r932_k0	r932_k0	log10	-3	5		1			0
r9420_k_GeneSpecificScaling	r9420_k_GeneSpecificScaling	log10	-3	5		1			0
r9420_k_RPKM2protein	r9420_k_RPKM2protein	log10	-3	5		1			0
r9421_k0	r9421_k0	log10	-3	5		1			0
r95345_k_GeneSpecificScaling	r95345_k_GeneSpecificScaling	log10	-3	5		1			0
r95345_k_RPKM2protein	r95345_k_RPKM2protein	log10	-3	5		1			0
r95346_k0	r95346_k0	log10	-3	5		1			0
r95348_k0	r95348_k0	log10	-3	5		1			0
r95351_k0	r95351_k0	log10	-3	5		1			0
r95351_kd	r95351_kd	log10	-3	5		1			0
r95352_k0	r95352_k0	log10	-3	5		1			0
r95352_kd	r95352_kd	log10	-3	5		1			0
r95353_k_GeneSpecificScaling	r95353_k_GeneSpecificScaling	log10	-3	5		1			0
r95353_k_RPKM2protein	r95353_k_RPKM2protein	log10	-3	5		1			0
r95354_k0	r95354_k0	log10	-3	5		1			0
r95356_k0	r95356_k0	log10	-3	5		1			0
r95359_k0	r95359_k0	log10	-3	5		1			0
r95359_kd	r95359_kd	log10	-3	5		1			0
r95360_k0	r95360_k0	log10	-3	5		1			0
r95360_kd	r95360_kd	log10	-3	5		1			0
r9686_k0	r9686_k0	log10	-3	5		1			0
r9686_kd	r9686_kd	log10	-3	5		1			0
r9691_k0	r9691_k0	log10	-3	5		1			0
r9691_kd	r9691_kd	log10	-3	5		1			0
r9776_kE2	r9776_kE2	log10	-3	5		1			0
r9776_kE1	r9776_kE1	log10	-3	5		1			0
r9777_kE2	r9777_kE2	log10	-3	5		1			0
r9777_kE1	r9777_kE1	log10	-3	5		1			0
r98611_kE1	r98611_kE1	log10	-3	5		1			0
r98612_kE1	r98612_kE1	log10	-3	5		1			0
r98613_kE1	r98613_kE1	log10	-3	5		1			0
r98614_kE3	r98614_kE3	log10	-3	5		1			0
r98614_kE2	r98614_kE2	log10	-3	5		1			0
r98614_kE1	r98614_kE1	log10	-3	5		1			0
r98615_kE3	r98615_kE3	log10	-3	5		1			0
r98615_kE2	r98615_kE2	log10	-3	5		1			0
r98615_kE1	r98615_kE1	log10	-3	5		1			0
r98616_kE3	r98616_kE3	log10	-3	5		1			0
r98616_kE2	r98616_kE2	log10	-3	5		1			0
r98616_kE1	r98616_kE1	log10	-3	5		1			0
r98617_kE3	r98617_kE3	log10	-3	5		1			0
r98617_kE2	r98617_kE2	log10	-3	5		1			0
r98617_kE1	r98617_kE1	log10	-3	5		1			0
r98618_kE1	r98618_kE1	log10	-3	5		1			0
r98619_k0	r98619_k0	log10	-3	5		1			0
r98620_k0	r98620_k0	log10	-3	5		1			0
r98621_k0	r98621_k0	log10	-3	5		1			0
r98622_k0	r98622_k0	log10	-3	5		1			0
r98623_k0	r98623_k0	log10	-3	5		1			0
r98624_kE13	r98624_kE13	log10	-3	5		1			0
r98624_kE12	r98624_kE12	log10	-3	5		1			0
r98624_kE11	r98624_kE11	log10	-3	5		1			0
r98624_kE10	r98624_kE10	log10	-3	5		1			0
r98624_kE17	r98624_kE17	log10	-3	5		1			0
r98624_kE16	r98624_kE16	log10	-3	5		1			0
r98624_kE15	r98624_kE15	log10	-3	5		1			0
r98624_kE14	r98624_kE14	log10	-3	5		1			0
r98624_kE19	r98624_kE19	log10	-3	5		1			0
r98624_kE18	r98624_kE18	log10	-3	5		1			0
r98624_k0	r98624_k0	log10	-3	5		1			0
r98624_kE20	r98624_kE20	log10	-3	5		1			0
r98624_kE21	r98624_kE21	log10	-3	5		1			0
r98624_kd	r98624_kd	log10	-3	5		1			0
r98624_kE9	r98624_kE9	log10	-3	5		1			0
r98624_kE8	r98624_kE8	log10	-3	5		1			0
r98624_kE7	r98624_kE7	log10	-3	5		1			0
r98624_kE6	r98624_kE6	log10	-3	5		1			0
r98624_kE5	r98624_kE5	log10	-3	5		1			0
r98624_kE4	r98624_kE4	log10	-3	5		1			0
r98624_kE3	r98624_kE3	log10	-3	5		1			0
r98624_kE2	r98624_kE2	log10	-3	5		1			0
r98624_kE1	r98624_kE1	log10	-3	5		1			0
r98625_k0	r98625_k0	log10	-3	5		1			0
r98625_kd	r98625_kd	log10	-3	5		1			0
r98626_kE13	r98626_kE13	log10	-3	5		1			0
r98626_kE12	r98626_kE12	log10	-3	5		1			0
r98626_kE11	r98626_kE11	log10	-3	5		1			0
r98626_kE10	r98626_kE10	log10	-3	5		1			0
r98626_kE17	r98626_kE17	log10	-3	5		1			0
r98626_kE16	r98626_kE16	log10	-3	5		1			0
r98626_kE15	r98626_kE15	log10	-3	5		1			0
r98626_kE14	r98626_kE14	log10	-3	5		1			0
r98626_kE19	r98626_kE19	log10	-3	5		1			0
r98626_kE18	r98626_kE18	log10	-3	5		1			0
r98626_kE20	r98626_kE20	log10	-3	5		1			0
r98626_kE21	r98626_kE21	log10	-3	5		1			0
