parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
p_r_75978_k0	p_r_75978_k0	log10	-3	5	1.0	1			0
p_r_75979_kE1	p_r_75979_kE1	log10	-3	5	1.0	1			0
p_r_75981_k0	p_r_75981_k0	log10	-3	5	1.0	1			0
p_r_75981_kd	p_r_75981_kd	log10	-3	5	1.0	1			0
p_r_75982_k0	p_r_75982_k0	log10	-3	5	1.0	1			0
p_r_75983_kE1	p_r_75983_kE1	log10	-3	5	1.0	1			0
p_r_75985_k0	p_r_75985_k0	log10	-3	5	1.0	1			0
p_r_75985_kd	p_r_75985_kd	log10	-3	5	1.0	1			0
p_r_75990_k0	p_r_75990_k0	log10	-3	5	1.0	1			0
p_r_75991_kE1	p_r_75991_kE1	log10	-3	5	1.0	1			0
p_r_75993_k0	p_r_75993_k0	log10	-3	5	1.0	1			0
p_r_75993_kd	p_r_75993_kd	log10	-3	5	1.0	1			0
p_r_75994_k0	p_r_75994_k0	log10	-3	5	1.0	1			0
p_r_75995_kE1	p_r_75995_kE1	log10	-3	5	1.0	1			0
p_r_75997_k0	p_r_75997_k0	log10	-3	5	1.0	1			0
p_r_75997_kd	p_r_75997_kd	log10	-3	5	1.0	1			0
p_r_7600_kE3	p_r_7600_kE3	log10	-3	5	1.0	1			0
p_r_7600_kE2	p_r_7600_kE2	log10	-3	5	1.0	1			0
p_r_7600_kE1	p_r_7600_kE1	log10	-3	5	1.0	1			0
p_r_76002_k0	p_r_76002_k0	log10	-3	5	1.0	1			0
p_r_76002_kd	p_r_76002_kd	log10	-3	5	1.0	1			0
p_r_76003_k0	p_r_76003_k0	log10	-3	5	1.0	1			0
p_r_76004_kE1	p_r_76004_kE1	log10	-3	5	1.0	1			0
p_r_7601_k0	p_r_7601_k0	log10	-3	5	1.0	1			0
p_r_7601_kd	p_r_7601_kd	log10	-3	5	1.0	1			0
p_r_7602_k0	p_r_7602_k0	log10	-3	5	1.0	1			0
p_r_7603_k0	p_r_7603_k0	log10	-3	5	1.0	1			0
p_r_7604_k0	p_r_7604_k0	log10	-3	5	1.0	1			0
p_r_7606_k0	p_r_7606_k0	log10	-3	5	1.0	1			0
p_r_7606_kd	p_r_7606_kd	log10	-3	5	1.0	1			0
p_r_7607_k0	p_r_7607_k0	log10	-3	5	1.0	1			0
p_r_7608_k0	p_r_7608_k0	log10	-3	5	1.0	1			0
p_r_7609_k0	p_r_7609_k0	log10	-3	5	1.0	1			0
p_r_7613_k0	p_r_7613_k0	log10	-3	5	1.0	1			0
p_r_7613_kd	p_r_7613_kd	log10	-3	5	1.0	1			0
p_r_7614_k0	p_r_7614_k0	log10	-3	5	1.0	1			0
p_r_7615_k0	p_r_7615_k0	log10	-3	5	1.0	1			0
p_r_7616_k0	p_r_7616_k0	log10	-3	5	1.0	1			0
p_r_785_k0	p_r_785_k0	log10	-3	5	1.0	1			0
p_r_79072_k0	p_r_79072_k0	log10	-3	5	1.0	1			0
p_r_79082_k0	p_r_79082_k0	log10	-3	5	1.0	1			0
p_r_79116_k0	p_r_79116_k0	log10	-3	5	1.0	1			0
p_r_79122_k0	p_r_79122_k0	log10	-3	5	1.0	1			0
p_r_79134_k0	p_r_79134_k0	log10	-3	5	1.0	1			0
p_r_79146_k0	p_r_79146_k0	log10	-3	5	1.0	1			0
p_r_7936_k0	p_r_7936_k0	log10	-3	5	1.0	1			0
p_r_7937_k0	p_r_7937_k0	log10	-3	5	1.0	1			0
p_r_802_k_GeneSpecificScaling	p_r_802_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_803_k0	p_r_803_k0	log10	-3	5	1.0	1			0
p_r_80375_k0	p_r_80375_k0	log10	-3	5	1.0	1			0
p_r_80377_k0	p_r_80377_k0	log10	-3	5	1.0	1			0
p_r_80379_k0	p_r_80379_k0	log10	-3	5	1.0	1			0
p_r_80383_k0	p_r_80383_k0	log10	-3	5	1.0	1			0
p_r_80389_k0	p_r_80389_k0	log10	-3	5	1.0	1			0
p_r_80393_k0	p_r_80393_k0	log10	-3	5	1.0	1			0
p_r_80397_k0	p_r_80397_k0	log10	-3	5	1.0	1			0
p_r_80401_k0	p_r_80401_k0	log10	-3	5	1.0	1			0
p_r_80403_k0	p_r_80403_k0	log10	-3	5	1.0	1			0
p_r_80411_k0	p_r_80411_k0	log10	-3	5	1.0	1			0
p_r_80415_k0	p_r_80415_k0	log10	-3	5	1.0	1			0
p_r_80419_k0	p_r_80419_k0	log10	-3	5	1.0	1			0
p_r_80423_k0	p_r_80423_k0	log10	-3	5	1.0	1			0
p_r_80435_k0	p_r_80435_k0	log10	-3	5	1.0	1			0
p_r_80437_k0	p_r_80437_k0	log10	-3	5	1.0	1			0
p_r_80439_k0	p_r_80439_k0	log10	-3	5	1.0	1			0
p_r_80441_k0	p_r_80441_k0	log10	-3	5	1.0	1			0
p_r_80443_k0	p_r_80443_k0	log10	-3	5	1.0	1			0
p_r_80451_k0	p_r_80451_k0	log10	-3	5	1.0	1			0
p_r_80453_k0	p_r_80453_k0	log10	-3	5	1.0	1			0
p_r_80457_k0	p_r_80457_k0	log10	-3	5	1.0	1			0
p_r_80459_k0	p_r_80459_k0	log10	-3	5	1.0	1			0
p_r_80461_k0	p_r_80461_k0	log10	-3	5	1.0	1			0
p_r_80463_k0	p_r_80463_k0	log10	-3	5	1.0	1			0
p_r_80465_k0	p_r_80465_k0	log10	-3	5	1.0	1			0
p_r_80467_k0	p_r_80467_k0	log10	-3	5	1.0	1			0
p_r_80471_k0	p_r_80471_k0	log10	-3	5	1.0	1			0
p_r_80477_k0	p_r_80477_k0	log10	-3	5	1.0	1			0
p_r_80487_k0	p_r_80487_k0	log10	-3	5	1.0	1			0
p_r_80489_k0	p_r_80489_k0	log10	-3	5	1.0	1			0
p_r_80493_k0	p_r_80493_k0	log10	-3	5	1.0	1			0
p_r_80499_k0	p_r_80499_k0	log10	-3	5	1.0	1			0
p_r_80525_k0	p_r_80525_k0	log10	-3	5	1.0	1			0
p_r_80527_k0	p_r_80527_k0	log10	-3	5	1.0	1			0
p_r_80529_k0	p_r_80529_k0	log10	-3	5	1.0	1			0
p_r_80531_k0	p_r_80531_k0	log10	-3	5	1.0	1			0
p_r_80533_k0	p_r_80533_k0	log10	-3	5	1.0	1			0
p_r_80549_k0	p_r_80549_k0	log10	-3	5	1.0	1			0
p_r_812_k_GeneSpecificScaling	p_r_812_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_813_k0	p_r_813_k0	log10	-3	5	1.0	1			0
p_r_8263_k0	p_r_8263_k0	log10	-3	5	1.0	1			0
p_r_8263_kd	p_r_8263_kd	log10	-3	5	1.0	1			0
p_r_8264_k0	p_r_8264_k0	log10	-3	5	1.0	1			0
p_r_8264_kd	p_r_8264_kd	log10	-3	5	1.0	1			0
p_r_8265_k0	p_r_8265_k0	log10	-3	5	1.0	1			0
p_r_8265_kd	p_r_8265_kd	log10	-3	5	1.0	1			0
p_r_8266_k0	p_r_8266_k0	log10	-3	5	1.0	1			0
p_r_8266_kd	p_r_8266_kd	log10	-3	5	1.0	1			0
p_r_8267_k0	p_r_8267_k0	log10	-3	5	1.0	1			0
p_r_8267_kd	p_r_8267_kd	log10	-3	5	1.0	1			0
p_r_8268_k0	p_r_8268_k0	log10	-3	5	1.0	1			0
p_r_8268_kd	p_r_8268_kd	log10	-3	5	1.0	1			0
p_r_8269_k0	p_r_8269_k0	log10	-3	5	1.0	1			0
p_r_8269_kd	p_r_8269_kd	log10	-3	5	1.0	1			0
p_r_8270_k0	p_r_8270_k0	log10	-3	5	1.0	1			0
p_r_8271_k0	p_r_8271_k0	log10	-3	5	1.0	1			0
p_r_8272_k0	p_r_8272_k0	log10	-3	5	1.0	1			0
p_r_8273_k0	p_r_8273_k0	log10	-3	5	1.0	1			0
p_r_82744_k0	p_r_82744_k0	log10	-3	5	1.0	1			0
p_r_82746_k0	p_r_82746_k0	log10	-3	5	1.0	1			0
p_r_82748_k0	p_r_82748_k0	log10	-3	5	1.0	1			0
p_r_82752_k0	p_r_82752_k0	log10	-3	5	1.0	1			0
p_r_82756_k0	p_r_82756_k0	log10	-3	5	1.0	1			0
p_r_82758_k0	p_r_82758_k0	log10	-3	5	1.0	1			0
p_r_82760_k0	p_r_82760_k0	log10	-3	5	1.0	1			0
p_r_82764_k0	p_r_82764_k0	log10	-3	5	1.0	1			0
p_r_82766_k0	p_r_82766_k0	log10	-3	5	1.0	1			0
p_r_82768_k0	p_r_82768_k0	log10	-3	5	1.0	1			0
p_r_82770_k0	p_r_82770_k0	log10	-3	5	1.0	1			0
p_r_82772_k0	p_r_82772_k0	log10	-3	5	1.0	1			0
p_r_82774_k0	p_r_82774_k0	log10	-3	5	1.0	1			0
p_r_82776_k0	p_r_82776_k0	log10	-3	5	1.0	1			0
p_r_82780_k0	p_r_82780_k0	log10	-3	5	1.0	1			0
p_r_82782_k0	p_r_82782_k0	log10	-3	5	1.0	1			0
p_r_82784_k0	p_r_82784_k0	log10	-3	5	1.0	1			0
p_r_82786_k0	p_r_82786_k0	log10	-3	5	1.0	1			0
p_r_82788_k0	p_r_82788_k0	log10	-3	5	1.0	1			0
p_r_8279_k0	p_r_8279_k0	log10	-3	5	1.0	1			0
p_r_82790_k0	p_r_82790_k0	log10	-3	5	1.0	1			0
p_r_82792_k0	p_r_82792_k0	log10	-3	5	1.0	1			0
p_r_82796_k0	p_r_82796_k0	log10	-3	5	1.0	1			0
p_r_82798_k0	p_r_82798_k0	log10	-3	5	1.0	1			0
p_r_82800_k0	p_r_82800_k0	log10	-3	5	1.0	1			0
p_r_82802_k0	p_r_82802_k0	log10	-3	5	1.0	1			0
p_r_82804_k0	p_r_82804_k0	log10	-3	5	1.0	1			0
p_r_82806_k0	p_r_82806_k0	log10	-3	5	1.0	1			0
p_r_82812_k0	p_r_82812_k0	log10	-3	5	1.0	1			0
p_r_82814_k0	p_r_82814_k0	log10	-3	5	1.0	1			0
p_r_82818_k0	p_r_82818_k0	log10	-3	5	1.0	1			0
p_r_82820_k0	p_r_82820_k0	log10	-3	5	1.0	1			0
p_r_82826_k0	p_r_82826_k0	log10	-3	5	1.0	1			0
p_r_82828_k0	p_r_82828_k0	log10	-3	5	1.0	1			0
p_r_82830_k0	p_r_82830_k0	log10	-3	5	1.0	1			0
p_r_82832_k0	p_r_82832_k0	log10	-3	5	1.0	1			0
p_r_82834_k0	p_r_82834_k0	log10	-3	5	1.0	1			0
p_r_82838_k0	p_r_82838_k0	log10	-3	5	1.0	1			0
p_r_8295_k0	p_r_8295_k0	log10	-3	5	1.0	1			0
p_r_8296_k0	p_r_8296_k0	log10	-3	5	1.0	1			0
p_r_8297_k0	p_r_8297_k0	log10	-3	5	1.0	1			0
p_r_8298_k0	p_r_8298_k0	log10	-3	5	1.0	1			0
p_r_8299_k0	p_r_8299_k0	log10	-3	5	1.0	1			0
p_r_8300_k0	p_r_8300_k0	log10	-3	5	1.0	1			0
p_r_8301_k0	p_r_8301_k0	log10	-3	5	1.0	1			0
p_r_8302_k0	p_r_8302_k0	log10	-3	5	1.0	1			0
p_r_8303_k0	p_r_8303_k0	log10	-3	5	1.0	1			0
p_r_8304_k0	p_r_8304_k0	log10	-3	5	1.0	1			0
p_r_8305_k0	p_r_8305_k0	log10	-3	5	1.0	1			0
p_r_8306_k0	p_r_8306_k0	log10	-3	5	1.0	1			0
p_r_8307_k0	p_r_8307_k0	log10	-3	5	1.0	1			0
p_r_8308_k0	p_r_8308_k0	log10	-3	5	1.0	1			0
p_r_8309_k0	p_r_8309_k0	log10	-3	5	1.0	1			0
p_r_8310_k0	p_r_8310_k0	log10	-3	5	1.0	1			0
p_r_8311_k0	p_r_8311_k0	log10	-3	5	1.0	1			0
p_r_8313_k0	p_r_8313_k0	log10	-3	5	1.0	1			0
p_r_8314_k0	p_r_8314_k0	log10	-3	5	1.0	1			0
p_r_8315_k0	p_r_8315_k0	log10	-3	5	1.0	1			0
p_r_8316_k0	p_r_8316_k0	log10	-3	5	1.0	1			0
p_r_8317_k0	p_r_8317_k0	log10	-3	5	1.0	1			0
p_r_8318_k0	p_r_8318_k0	log10	-3	5	1.0	1			0
p_r_8319_k0	p_r_8319_k0	log10	-3	5	1.0	1			0
p_r_8320_k0	p_r_8320_k0	log10	-3	5	1.0	1			0
p_r_8321_k0	p_r_8321_k0	log10	-3	5	1.0	1			0
p_r_8322_k0	p_r_8322_k0	log10	-3	5	1.0	1			0
p_r_8323_k0	p_r_8323_k0	log10	-3	5	1.0	1			0
p_r_8324_k0	p_r_8324_k0	log10	-3	5	1.0	1			0
p_r_8325_k0	p_r_8325_k0	log10	-3	5	1.0	1			0
p_r_8325_kd	p_r_8325_kd	log10	-3	5	1.0	1			0
p_r_8326_k0	p_r_8326_k0	log10	-3	5	1.0	1			0
p_r_8326_kd	p_r_8326_kd	log10	-3	5	1.0	1			0
p_r_8327_k0	p_r_8327_k0	log10	-3	5	1.0	1			0
p_r_8327_kd	p_r_8327_kd	log10	-3	5	1.0	1			0
p_r_8328_k0	p_r_8328_k0	log10	-3	5	1.0	1			0
p_r_8328_kd	p_r_8328_kd	log10	-3	5	1.0	1			0
p_r_8329_k0	p_r_8329_k0	log10	-3	5	1.0	1			0
p_r_8329_kd	p_r_8329_kd	log10	-3	5	1.0	1			0
p_r_8330_k0	p_r_8330_k0	log10	-3	5	1.0	1			0
p_r_8330_kd	p_r_8330_kd	log10	-3	5	1.0	1			0
p_r_8331_k0	p_r_8331_k0	log10	-3	5	1.0	1			0
p_r_8331_kd	p_r_8331_kd	log10	-3	5	1.0	1			0
p_r_8335_k0	p_r_8335_k0	log10	-3	5	1.0	1			0
p_r_8336_k0	p_r_8336_k0	log10	-3	5	1.0	1			0
p_r_8344_k0	p_r_8344_k0	log10	-3	5	1.0	1			0
p_r_8345_k0	p_r_8345_k0	log10	-3	5	1.0	1			0
p_r_8346_k0	p_r_8346_k0	log10	-3	5	1.0	1			0
p_r_8358_k0	p_r_8358_k0	log10	-3	5	1.0	1			0
p_r_8359_k0	p_r_8359_k0	log10	-3	5	1.0	1			0
p_r_8359_kE1	p_r_8359_kE1	log10	-3	5	1.0	1			0
p_r_8360_k0	p_r_8360_k0	log10	-3	5	1.0	1			0
p_r_8387_kE3	p_r_8387_kE3	log10	-3	5	1.0	1			0
p_r_8387_kE2	p_r_8387_kE2	log10	-3	5	1.0	1			0
p_r_8387_kE1	p_r_8387_kE1	log10	-3	5	1.0	1			0
p_r_8388_k0	p_r_8388_k0	log10	-3	5	1.0	1			0
p_r_8388_kd	p_r_8388_kd	log10	-3	5	1.0	1			0
p_r_85357_k0	p_r_85357_k0	log10	-3	5	1.0	1			0
p_r_85359_k0	p_r_85359_k0	log10	-3	5	1.0	1			0
p_r_856_k_GeneSpecificScaling	p_r_856_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_857_k0	p_r_857_k0	log10	-3	5	1.0	1			0
p_r_85829_k0	p_r_85829_k0	log10	-3	5	1.0	1			0
p_r_85845_k0	p_r_85845_k0	log10	-3	5	1.0	1			0
p_r_85919_k0	p_r_85919_k0	log10	-3	5	1.0	1			0
p_r_85931_k0	p_r_85931_k0	log10	-3	5	1.0	1			0
p_r_8644_k_GeneSpecificScaling	p_r_8644_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_8645_k0	p_r_8645_k0	log10	-3	5	1.0	1			0
p_r_8650_k0	p_r_8650_k0	log10	-3	5	1.0	1			0
p_r_8650_kd	p_r_8650_kd	log10	-3	5	1.0	1			0
p_r_8651_k0	p_r_8651_k0	log10	-3	5	1.0	1			0
p_r_8654_kE1	p_r_8654_kE1	log10	-3	5	1.0	1			0
p_r_8654_kd	p_r_8654_kd	log10	-3	5	1.0	1			0
p_r_8655_kE1	p_r_8655_kE1	log10	-3	5	1.0	1			0
p_r_8655_kd	p_r_8655_kd	log10	-3	5	1.0	1			0
p_r_8656_kE1	p_r_8656_kE1	log10	-3	5	1.0	1			0
p_r_8656_kd	p_r_8656_kd	log10	-3	5	1.0	1			0
p_r_8657_kE1	p_r_8657_kE1	log10	-3	5	1.0	1			0
p_r_8657_kd	p_r_8657_kd	log10	-3	5	1.0	1			0
p_r_8658_k0	p_r_8658_k0	log10	-3	5	1.0	1			0
p_r_8658_kd	p_r_8658_kd	log10	-3	5	1.0	1			0
p_r_8660_k0	p_r_8660_k0	log10	-3	5	1.0	1			0
p_r_8662_k_GeneSpecificScaling	p_r_8662_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_8663_k0	p_r_8663_k0	log10	-3	5	1.0	1			0
p_r_8664_k0	p_r_8664_k0	log10	-3	5	1.0	1			0
p_r_8664_kd	p_r_8664_kd	log10	-3	5	1.0	1			0
p_r_8665_k0	p_r_8665_k0	log10	-3	5	1.0	1			0
p_r_8669_k0	p_r_8669_k0	log10	-3	5	1.0	1			0
p_r_8669_kd	p_r_8669_kd	log10	-3	5	1.0	1			0
p_r_8672_k0	p_r_8672_k0	log10	-3	5	1.0	1			0
p_r_8672_kd	p_r_8672_kd	log10	-3	5	1.0	1			0
p_r_87165_k0	p_r_87165_k0	log10	-3	5	1.0	1			0
p_r_87167_k0	p_r_87167_k0	log10	-3	5	1.0	1			0
p_r_87169_k0	p_r_87169_k0	log10	-3	5	1.0	1			0
p_r_87173_k0	p_r_87173_k0	log10	-3	5	1.0	1			0
p_r_87175_k0	p_r_87175_k0	log10	-3	5	1.0	1			0
p_r_87177_k0	p_r_87177_k0	log10	-3	5	1.0	1			0
p_r_87179_k0	p_r_87179_k0	log10	-3	5	1.0	1			0
p_r_87183_k0	p_r_87183_k0	log10	-3	5	1.0	1			0
p_r_87185_k0	p_r_87185_k0	log10	-3	5	1.0	1			0
p_r_87187_k0	p_r_87187_k0	log10	-3	5	1.0	1			0
p_r_87189_k0	p_r_87189_k0	log10	-3	5	1.0	1			0
p_r_87191_k0	p_r_87191_k0	log10	-3	5	1.0	1			0
p_r_87193_k0	p_r_87193_k0	log10	-3	5	1.0	1			0
p_r_87195_k0	p_r_87195_k0	log10	-3	5	1.0	1			0
p_r_87197_k0	p_r_87197_k0	log10	-3	5	1.0	1			0
p_r_87203_k0	p_r_87203_k0	log10	-3	5	1.0	1			0
p_r_87205_k0	p_r_87205_k0	log10	-3	5	1.0	1			0
p_r_87213_k0	p_r_87213_k0	log10	-3	5	1.0	1			0
p_r_87270_k0	p_r_87270_k0	log10	-3	5	1.0	1			0
p_r_87288_k0	p_r_87288_k0	log10	-3	5	1.0	1			0
p_r_87330_k0	p_r_87330_k0	log10	-3	5	1.0	1			0
p_r_87356_k0	p_r_87356_k0	log10	-3	5	1.0	1			0
p_r_87368_k0	p_r_87368_k0	log10	-3	5	1.0	1			0
p_r_89343_k0	p_r_89343_k0	log10	-3	5	1.0	1			0
p_r_89345_k0	p_r_89345_k0	log10	-3	5	1.0	1			0
p_r_89347_k0	p_r_89347_k0	log10	-3	5	1.0	1			0
p_r_89349_k0	p_r_89349_k0	log10	-3	5	1.0	1			0
p_r_89353_k0	p_r_89353_k0	log10	-3	5	1.0	1			0
p_r_89361_k0	p_r_89361_k0	log10	-3	5	1.0	1			0
p_r_89367_k0	p_r_89367_k0	log10	-3	5	1.0	1			0
p_r_89369_k0	p_r_89369_k0	log10	-3	5	1.0	1			0
p_r_89371_k0	p_r_89371_k0	log10	-3	5	1.0	1			0
p_r_89375_k0	p_r_89375_k0	log10	-3	5	1.0	1			0
p_r_89377_k0	p_r_89377_k0	log10	-3	5	1.0	1			0
p_r_89385_k0	p_r_89385_k0	log10	-3	5	1.0	1			0
p_r_89391_k0	p_r_89391_k0	log10	-3	5	1.0	1			0
p_r_89401_k0	p_r_89401_k0	log10	-3	5	1.0	1			0
p_r_89403_k0	p_r_89403_k0	log10	-3	5	1.0	1			0
p_r_89417_k0	p_r_89417_k0	log10	-3	5	1.0	1			0
p_r_89423_k0	p_r_89423_k0	log10	-3	5	1.0	1			0
p_r_89425_k0	p_r_89425_k0	log10	-3	5	1.0	1			0
p_r_89427_k0	p_r_89427_k0	log10	-3	5	1.0	1			0
p_r_89429_k0	p_r_89429_k0	log10	-3	5	1.0	1			0
p_r_89439_k0	p_r_89439_k0	log10	-3	5	1.0	1			0
p_r_89441_k0	p_r_89441_k0	log10	-3	5	1.0	1			0
p_r_89445_k0	p_r_89445_k0	log10	-3	5	1.0	1			0
p_r_89447_k0	p_r_89447_k0	log10	-3	5	1.0	1			0
p_r_89449_k0	p_r_89449_k0	log10	-3	5	1.0	1			0
p_r_89451_k0	p_r_89451_k0	log10	-3	5	1.0	1			0
p_r_89453_k0	p_r_89453_k0	log10	-3	5	1.0	1			0
p_r_89455_k0	p_r_89455_k0	log10	-3	5	1.0	1			0
p_r_89461_k0	p_r_89461_k0	log10	-3	5	1.0	1			0
p_r_89473_k0	p_r_89473_k0	log10	-3	5	1.0	1			0
p_r_89497_k0	p_r_89497_k0	log10	-3	5	1.0	1			0
p_r_89499_k0	p_r_89499_k0	log10	-3	5	1.0	1			0
p_r_89509_k0	p_r_89509_k0	log10	-3	5	1.0	1			0
p_r_89521_k0	p_r_89521_k0	log10	-3	5	1.0	1			0
p_r_89559_k0	p_r_89559_k0	log10	-3	5	1.0	1			0
p_r_89561_k0	p_r_89561_k0	log10	-3	5	1.0	1			0
p_r_89563_k0	p_r_89563_k0	log10	-3	5	1.0	1			0
p_r_89565_k0	p_r_89565_k0	log10	-3	5	1.0	1			0
p_r_89567_k0	p_r_89567_k0	log10	-3	5	1.0	1			0
p_r_89583_k0	p_r_89583_k0	log10	-3	5	1.0	1			0
p_r_928_k_GeneSpecificScaling	p_r_928_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_929_k0	p_r_929_k0	log10	-3	5	1.0	1			0
p_r_9293_k0	p_r_9293_k0	log10	-3	5	1.0	1			0
p_r_9294_k0	p_r_9294_k0	log10	-3	5	1.0	1			0
p_r_931_k_GeneSpecificScaling	p_r_931_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_932_k0	p_r_932_k0	log10	-3	5	1.0	1			0
p_r_9420_k_GeneSpecificScaling	p_r_9420_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_9421_k0	p_r_9421_k0	log10	-3	5	1.0	1			0
p_r_95345_k_GeneSpecificScaling	p_r_95345_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_95346_k0	p_r_95346_k0	log10	-3	5	1.0	1			0
p_r_95348_k0	p_r_95348_k0	log10	-3	5	1.0	1			0
p_r_95351_k0	p_r_95351_k0	log10	-3	5	1.0	1			0
p_r_95351_kd	p_r_95351_kd	log10	-3	5	1.0	1			0
p_r_95352_k0	p_r_95352_k0	log10	-3	5	1.0	1			0
p_r_95352_kd	p_r_95352_kd	log10	-3	5	1.0	1			0
p_r_95353_k_GeneSpecificScaling	p_r_95353_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_95354_k0	p_r_95354_k0	log10	-3	5	1.0	1			0
p_r_95356_k0	p_r_95356_k0	log10	-3	5	1.0	1			0
p_r_95359_k0	p_r_95359_k0	log10	-3	5	1.0	1			0
p_r_95359_kd	p_r_95359_kd	log10	-3	5	1.0	1			0
p_r_95360_k0	p_r_95360_k0	log10	-3	5	1.0	1			0
p_r_95360_kd	p_r_95360_kd	log10	-3	5	1.0	1			0
p_r_9686_k0	p_r_9686_k0	log10	-3	5	1.0	1			0
p_r_9686_kd	p_r_9686_kd	log10	-3	5	1.0	1			0
p_r_9691_k0	p_r_9691_k0	log10	-3	5	1.0	1			0
p_r_9691_kd	p_r_9691_kd	log10	-3	5	1.0	1			0
p_r_9776_kE2	p_r_9776_kE2	log10	-3	5	1.0	1			0
p_r_9776_kE1	p_r_9776_kE1	log10	-3	5	1.0	1			0
p_r_9777_kE2	p_r_9777_kE2	log10	-3	5	1.0	1			0
p_r_9777_kE1	p_r_9777_kE1	log10	-3	5	1.0	1			0
p_r_98611_kE1	p_r_98611_kE1	log10	-3	5	1.0	1			0
p_r_98612_kE1	p_r_98612_kE1	log10	-3	5	1.0	1			0
p_r_98613_kE1	p_r_98613_kE1	log10	-3	5	1.0	1			0
p_r_98614_kE3	p_r_98614_kE3	log10	-3	5	1.0	1			0
p_r_98614_kE2	p_r_98614_kE2	log10	-3	5	1.0	1			0
p_r_98614_kE1	p_r_98614_kE1	log10	-3	5	1.0	1			0
p_r_98615_kE3	p_r_98615_kE3	log10	-3	5	1.0	1			0
p_r_98615_kE2	p_r_98615_kE2	log10	-3	5	1.0	1			0
p_r_98615_kE1	p_r_98615_kE1	log10	-3	5	1.0	1			0
p_r_98616_kE3	p_r_98616_kE3	log10	-3	5	1.0	1			0
p_r_98616_kE2	p_r_98616_kE2	log10	-3	5	1.0	1			0
p_r_98616_kE1	p_r_98616_kE1	log10	-3	5	1.0	1			0
p_r_98617_kE3	p_r_98617_kE3	log10	-3	5	1.0	1			0
p_r_98617_kE2	p_r_98617_kE2	log10	-3	5	1.0	1			0
p_r_98617_kE1	p_r_98617_kE1	log10	-3	5	1.0	1			0
p_r_98618_kE1	p_r_98618_kE1	log10	-3	5	1.0	1			0
p_r_98619_k0	p_r_98619_k0	log10	-3	5	1.0	1			0
p_r_98620_k0	p_r_98620_k0	log10	-3	5	1.0	1			0
p_r_98621_k0	p_r_98621_k0	log10	-3	5	1.0	1			0
p_r_98622_k0	p_r_98622_k0	log10	-3	5	1.0	1			0
p_r_98623_k0	p_r_98623_k0	log10	-3	5	1.0	1			0
p_r_98624_kE13	p_r_98624_kE13	log10	-3	5	1.0	1			0
p_r_98624_kE12	p_r_98624_kE12	log10	-3	5	1.0	1			0
p_r_98624_kE11	p_r_98624_kE11	log10	-3	5	1.0	1			0
p_r_98624_kE10	p_r_98624_kE10	log10	-3	5	1.0	1			0
p_r_98624_kE17	p_r_98624_kE17	log10	-3	5	1.0	1			0
p_r_98624_kE16	p_r_98624_kE16	log10	-3	5	1.0	1			0
p_r_98624_kE15	p_r_98624_kE15	log10	-3	5	1.0	1			0
p_r_98624_kE14	p_r_98624_kE14	log10	-3	5	1.0	1			0
p_r_98624_kE19	p_r_98624_kE19	log10	-3	5	1.0	1			0
p_r_98624_kE18	p_r_98624_kE18	log10	-3	5	1.0	1			0
p_r_98624_k0	p_r_98624_k0	log10	-3	5	1.0	1			0
p_r_98624_kE20	p_r_98624_kE20	log10	-3	5	1.0	1			0
p_r_98624_kE21	p_r_98624_kE21	log10	-3	5	1.0	1			0
p_r_98624_kd	p_r_98624_kd	log10	-3	5	1.0	1			0
p_r_98624_kE9	p_r_98624_kE9	log10	-3	5	1.0	1			0
p_r_98624_kE8	p_r_98624_kE8	log10	-3	5	1.0	1			0
p_r_98624_kE7	p_r_98624_kE7	log10	-3	5	1.0	1			0
p_r_98624_kE6	p_r_98624_kE6	log10	-3	5	1.0	1			0
p_r_98624_kE5	p_r_98624_kE5	log10	-3	5	1.0	1			0
p_r_98624_kE4	p_r_98624_kE4	log10	-3	5	1.0	1			0
p_r_98624_kE3	p_r_98624_kE3	log10	-3	5	1.0	1			0
p_r_98624_kE2	p_r_98624_kE2	log10	-3	5	1.0	1			0
p_r_98624_kE1	p_r_98624_kE1	log10	-3	5	1.0	1			0
p_r_98625_k0	p_r_98625_k0	log10	-3	5	1.0	1			0
p_r_98625_kd	p_r_98625_kd	log10	-3	5	1.0	1			0
p_r_98626_kE13	p_r_98626_kE13	log10	-3	5	1.0	1			0
p_r_98626_kE12	p_r_98626_kE12	log10	-3	5	1.0	1			0
p_r_98626_kE11	p_r_98626_kE11	log10	-3	5	1.0	1			0
p_r_98626_kE10	p_r_98626_kE10	log10	-3	5	1.0	1			0
