observable	condition	conditionRef	scalingParameter	time	measurement	sigma
Mclp_STAT3Y705	TUMOR-SW1573-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-SW1573-01-01	inf	-0.66773	
Mclp_STAT3Y705	TUMOR-SW480-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-SW480-01-01	inf	-1.101	
Mclp_STAT3Y705	TUMOR-UACC257-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-UACC257-01-01	inf	-0.28182	
Mclp_STAT3Y705	TUMOR-UACC62-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-UACC62-01-01	inf	0.81766	
Mclp_STAT3Y705	TUMOR-UACC812-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-UACC812-01-01	inf	-0.84277	
Mclp_STAT3Y705	TUMOR-ZR751-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-ZR751-01-01	inf	-0.80223	
Mclp_STAT3Y705	TUMOR-ZR7530-cellline-01-01		STAT3Y705_sigma_all,offset_protein_common_STAT3Y705_all,offset_protein_total_genotypespecific_TUMOR-ZR7530-01-01	inf	-0.65263	
Mclp_STAT5A	TUMOR-BT474-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-BT474-01-01	inf	-0.77636	
Mclp_STAT5A	TUMOR-BT549-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-BT549-01-01	inf	-1.3376	
Mclp_STAT5A	TUMOR-CAMA1-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-CAMA1-01-01	inf	-1.4572	
Mclp_STAT5A	TUMOR-COLO201-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-COLO201-01-01	inf	-1.3736	
Mclp_STAT5A	TUMOR-EFM19-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-EFM19-01-01	inf	0.363	
Mclp_STAT5A	TUMOR-NCIH1355-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1355-01-01	inf	-0.25345	
Mclp_STAT5A	TUMOR-NCIH1563-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1563-01-01	inf	-0.4092	
Mclp_STAT5A	TUMOR-NCIH1573-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1573-01-01	inf	-1.7918	
Mclp_STAT5A	TUMOR-NCIH1648-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1648-01-01	inf	-1.3289	
Mclp_STAT5A	TUMOR-NCIH1666-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1666-01-01	inf	-0.65224	
Mclp_STAT5A	TUMOR-NCIH1693-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1693-01-01	inf	-1.3698	
Mclp_STAT5A	TUMOR-NCIH1703-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1703-01-01	inf	-1.8579	
Mclp_STAT5A	TUMOR-NCIH1792-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1792-01-01	inf	-0.49801	
Mclp_STAT5A	TUMOR-NCIH1869-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1869-01-01	inf	-0.22461	
Mclp_STAT5A	TUMOR-NCIH1944-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1944-01-01	inf	-0.26135	
Mclp_STAT5A	TUMOR-NCIH1975-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH1975-01-01	inf	-0.79232	
Mclp_STAT5A	TUMOR-NCIH2023-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2023-01-01	inf	-0.22371	
Mclp_STAT5A	TUMOR-NCIH2030-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2030-01-01	inf	-1.5888	
Mclp_STAT5A	TUMOR-NCIH2087-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2087-01-01	inf	-0.9086	
Mclp_STAT5A	TUMOR-NCIH2170-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2170-01-01	inf	-0.84542	
Mclp_STAT5A	TUMOR-NCIH2172-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2172-01-01	inf	-0.97265	
Mclp_STAT5A	TUMOR-NCIH2228-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2228-01-01	inf	-0.11845	
Mclp_STAT5A	TUMOR-NCIH2286-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH2286-01-01	inf	0.30185	
Mclp_STAT5A	TUMOR-NCIH23-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH23-01-01	inf	-0.72396	
Mclp_STAT5A	TUMOR-NCIH358-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH358-01-01	inf	-1.3068	
Mclp_STAT5A	TUMOR-NCIH520-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH520-01-01	inf	-1.2768	
Mclp_STAT5A	TUMOR-NCIH522-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH522-01-01	inf	-1.5071	
Mclp_STAT5A	TUMOR-NCIH650-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH650-01-01	inf	-0.72904	
Mclp_STAT5A	TUMOR-NCIH661-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH661-01-01	inf	-0.98786	
Mclp_STAT5A	TUMOR-NCIH727-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH727-01-01	inf	-0.80358	
Mclp_STAT5A	TUMOR-NCIH747-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH747-01-01	inf	0.24564	
Mclp_STAT5A	TUMOR-NCIH810-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-NCIH810-01-01	inf	-1.8365	
Mclp_STAT5A	TUMOR-HCC1187-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-HCC1187-01-01	inf	0.36547	
Mclp_STAT5A	TUMOR-HCC1395-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-HCC1395-01-01	inf	-1.5681	
Mclp_STAT5A	TUMOR-HCC1569-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-HCC1569-01-01	inf	-1.4627	
Mclp_STAT5A	TUMOR-HCC827-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-HCC827-01-01	inf	-0.63873	
Mclp_STAT5A	TUMOR-LS411N-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-LS411N-01-01	inf	-0.42826	
Mclp_STAT5A	TUMOR-MDAMB436-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-MDAMB436-01-01	inf	-0.89127	
Mclp_STAT5A	TUMOR-MDAMB468-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-MDAMB468-01-01	inf	-0.038912	
Mclp_STAT5A	TUMOR-SHP77-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SHP77-01-01	inf	-1.0935	
Mclp_STAT5A	TUMOR-SKBR3-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SKBR3-01-01	inf	-1.0281	
Mclp_STAT5A	TUMOR-SKLU1-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SKLU1-01-01	inf	1.0054	
Mclp_STAT5A	TUMOR-SKMEL24-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SKMEL24-01-01	inf	-1.2652	
Mclp_STAT5A	TUMOR-SW1417-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SW1417-01-01	inf	-0.88865	
Mclp_STAT5A	TUMOR-SW1573-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SW1573-01-01	inf	-1.5114	
Mclp_STAT5A	TUMOR-SW480-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-SW480-01-01	inf	-1.0274	
Mclp_STAT5A	TUMOR-UACC257-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-UACC257-01-01	inf	1.7411	
Mclp_STAT5A	TUMOR-UACC62-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-UACC62-01-01	inf	0.86061	
Mclp_STAT5A	TUMOR-UACC812-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-UACC812-01-01	inf	-1.08	
Mclp_STAT5A	TUMOR-ZR751-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-ZR751-01-01	inf	-1.4947	
Mclp_STAT5A	TUMOR-ZR7530-cellline-01-01		STAT5A_sigma_all,offset_protein_common_STAT5A_all,offset_protein_total_genotypespecific_TUMOR-ZR7530-01-01	inf	-1.2504	
Mclp_TSC2	TUMOR-BT474-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-BT474-01-01	inf	0.7343	
Mclp_TSC2	TUMOR-BT549-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-BT549-01-01	inf	0.099905	
Mclp_TSC2	TUMOR-CAMA1-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-CAMA1-01-01	inf	0.71913	
Mclp_TSC2	TUMOR-COLO201-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-COLO201-01-01	inf	0.073192	
Mclp_TSC2	TUMOR-EFM19-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-EFM19-01-01	inf	0.73016	
Mclp_TSC2	TUMOR-NCIH1048-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1048-01-01	inf	0.95549	
Mclp_TSC2	TUMOR-NCIH1355-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1355-01-01	inf	0.643	
Mclp_TSC2	TUMOR-NCIH1563-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1563-01-01	inf	0.83443	
Mclp_TSC2	TUMOR-NCIH1573-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1573-01-01	inf	0.18404	
Mclp_TSC2	TUMOR-NCIH1648-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1648-01-01	inf	0.41798	
Mclp_TSC2	TUMOR-NCIH1650-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1650-01-01	inf	0.19436	
Mclp_TSC2	TUMOR-NCIH1666-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1666-01-01	inf	0.6913	
Mclp_TSC2	TUMOR-NCIH1693-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1693-01-01	inf	0.4121	
Mclp_TSC2	TUMOR-NCIH1703-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1703-01-01	inf	0.57082	
Mclp_TSC2	TUMOR-NCIH1792-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1792-01-01	inf	0.033485	
Mclp_TSC2	TUMOR-NCIH1869-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1869-01-01	inf	0.11893	
Mclp_TSC2	TUMOR-NCIH1944-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1944-01-01	inf	0.43323	
Mclp_TSC2	TUMOR-NCIH1975-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH1975-01-01	inf	0.55398	
Mclp_TSC2	TUMOR-NCIH2023-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2023-01-01	inf	0.55668	
Mclp_TSC2	TUMOR-NCIH2030-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2030-01-01	inf	0.27798	
Mclp_TSC2	TUMOR-NCIH2087-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2087-01-01	inf	0.38022	
Mclp_TSC2	TUMOR-NCIH211-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH211-01-01	inf	-0.10859	
Mclp_TSC2	TUMOR-NCIH2170-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2170-01-01	inf	0.41932	
Mclp_TSC2	TUMOR-NCIH2172-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2172-01-01	inf	0.68576	
Mclp_TSC2	TUMOR-NCIH2228-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2228-01-01	inf	0.7713	
Mclp_TSC2	TUMOR-NCIH2286-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH2286-01-01	inf	0.55937	
Mclp_TSC2	TUMOR-NCIH23-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH23-01-01	inf	0.44846	
Mclp_TSC2	TUMOR-NCIH358-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH358-01-01	inf	0.4774	
Mclp_TSC2	TUMOR-NCIH520-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH520-01-01	inf	0.90695	
Mclp_TSC2	TUMOR-NCIH522-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH522-01-01	inf	0.45531	
Mclp_TSC2	TUMOR-NCIH650-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH650-01-01	inf	0.65593	
Mclp_TSC2	TUMOR-NCIH661-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH661-01-01	inf	0.54584	
Mclp_TSC2	TUMOR-NCIH727-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH727-01-01	inf	0.31488	
Mclp_TSC2	TUMOR-NCIH747-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH747-01-01	inf	0.90509	
Mclp_TSC2	TUMOR-NCIH810-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-NCIH810-01-01	inf	0.72901	
Mclp_TSC2	TUMOR-HCC1187-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-HCC1187-01-01	inf	0.36873	
Mclp_TSC2	TUMOR-HCC1395-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-HCC1395-01-01	inf	0.63865	
Mclp_TSC2	TUMOR-HCC1569-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-HCC1569-01-01	inf	0.46254	
Mclp_TSC2	TUMOR-HCC78-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-HCC78-01-01	inf	0.12826	
Mclp_TSC2	TUMOR-HCC827-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-HCC827-01-01	inf	0.37211	
Mclp_TSC2	TUMOR-LS411N-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-LS411N-01-01	inf	0.31627	
Mclp_TSC2	TUMOR-MDAMB415-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-MDAMB415-01-01	inf	0.40544	
Mclp_TSC2	TUMOR-MDAMB436-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-MDAMB436-01-01	inf	0.50526	
Mclp_TSC2	TUMOR-MDAMB468-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-MDAMB468-01-01	inf	0.11593	
Mclp_TSC2	TUMOR-SHP77-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SHP77-01-01	inf	0.83716	
Mclp_TSC2	TUMOR-SKBR3-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SKBR3-01-01	inf	0.14922	
Mclp_TSC2	TUMOR-SKLU1-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SKLU1-01-01	inf	0.59373	
Mclp_TSC2	TUMOR-SKMEL24-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SKMEL24-01-01	inf	0.53233	
Mclp_TSC2	TUMOR-SW1417-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SW1417-01-01	inf	0.3441	
Mclp_TSC2	TUMOR-SW1573-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SW1573-01-01	inf	0.95327	
Mclp_TSC2	TUMOR-SW480-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-SW480-01-01	inf	0.37724	
Mclp_TSC2	TUMOR-UACC257-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-UACC257-01-01	inf	0.27698	
Mclp_TSC2	TUMOR-UACC62-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-UACC62-01-01	inf	0.075109	
Mclp_TSC2	TUMOR-UACC812-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-UACC812-01-01	inf	0.37436	
Mclp_TSC2	TUMOR-ZR751-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-ZR751-01-01	inf	0.44707	
Mclp_TSC2	TUMOR-ZR7530-cellline-01-01		TSC2_sigma_all,offset_protein_common_TSC2_all,offset_protein_total_genotypespecific_TUMOR-ZR7530-01-01	inf	0.61068	
Mclp_BRAF	TUMOR-BT474-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-BT474-01-01	inf	0.1022	
Mclp_BRAF	TUMOR-BT549-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-BT549-01-01	inf	-0.18571	
Mclp_BRAF	TUMOR-CAMA1-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-CAMA1-01-01	inf	0.64025	
Mclp_BRAF	TUMOR-COLO201-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-COLO201-01-01	inf	0.3045	
Mclp_BRAF	TUMOR-EFM19-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-EFM19-01-01	inf	0.48994	
Mclp_BRAF	TUMOR-NCIH1048-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1048-01-01	inf	0.00848	
Mclp_BRAF	TUMOR-NCIH1355-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1355-01-01	inf	-0.13527	
Mclp_BRAF	TUMOR-NCIH1563-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1563-01-01	inf	-0.69277	
Mclp_BRAF	TUMOR-NCIH1573-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1573-01-01	inf	-0.03546	
Mclp_BRAF	TUMOR-NCIH1648-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1648-01-01	inf	0.072874	
Mclp_BRAF	TUMOR-NCIH1650-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1650-01-01	inf	0.52624	
Mclp_BRAF	TUMOR-NCIH1666-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1666-01-01	inf	-0.15844	
Mclp_BRAF	TUMOR-NCIH1693-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1693-01-01	inf	0.30989	
Mclp_BRAF	TUMOR-NCIH1703-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1703-01-01	inf	0.20817	
Mclp_BRAF	TUMOR-NCIH1792-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1792-01-01	inf	0.32258	
Mclp_BRAF	TUMOR-NCIH1869-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1869-01-01	inf	1.0424	
Mclp_BRAF	TUMOR-NCIH1944-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1944-01-01	inf	-0.024172	
Mclp_BRAF	TUMOR-NCIH1975-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH1975-01-01	inf	0.74372	
Mclp_BRAF	TUMOR-NCIH2023-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2023-01-01	inf	-0.14083	
Mclp_BRAF	TUMOR-NCIH2030-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2030-01-01	inf	-0.14831	
Mclp_BRAF	TUMOR-NCIH2087-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2087-01-01	inf	0.88306	
Mclp_BRAF	TUMOR-NCIH211-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH211-01-01	inf	0.88103	
Mclp_BRAF	TUMOR-NCIH2170-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2170-01-01	inf	0.12273	
Mclp_BRAF	TUMOR-NCIH2172-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2172-01-01	inf	0.23063	
Mclp_BRAF	TUMOR-NCIH2228-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2228-01-01	inf	-0.21846	
Mclp_BRAF	TUMOR-NCIH2286-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH2286-01-01	inf	0.76459	
Mclp_BRAF	TUMOR-NCIH23-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH23-01-01	inf	0.64165	
Mclp_BRAF	TUMOR-NCIH358-cellline-01-01		BRAF_sigma_all,offset_protein_common_BRAF_all,offset_protein_total_genotypespecific_TUMOR-NCIH358-01-01	inf	0.36793	
